2020/04/22,2020/04/30,2020/05/08,2020/05/16,2020/05/24,2020/06/01,2020/06/09,2020/06/17,2020/06/25,2020/07/03,2020/07/11,2020/07/19,2020/07/27,2020/08/04,2020/08/12,2020/08/20,2020/08/28
0.07023772224783897,0.18285226762522885,0.1579220899053522,0.23962278416656757,0.10094046694452437,,0.3441758930683136,0.2442900463938713,0.37798749282956123,0.46986584924161434,,0.6046403856775009,0.46791473243917736,0.47549968736132814,,0.4267242460147194,0.3605534750968218
0.4445284903049469,0.601038654645284,0.47722706961990974,0.017909728363156317,,,0.7827553451061249,0.7747579853965322,0.4851542927655686,0.4620616614818573,0.03811009613590972,0.1806990923139993,0.2781965387680502,0.27841825783252716,,0.13433481288668153,0.11545277962971777
,0.05653400841128388,,0.03877215622458441,,0.29887723038399927,,0.4125763475894928,,0.8144746716566341,,0.6926763508452772,,0.5969334236042981,,0.14097875387743172,
0.07198355487491816,0.16121134606274692,0.1356346669172971,0.1974026318428973,0.3758329048350051,0.11591046962993037,0.08362536693645631,0.7335383415222168,,0.2468188550583152,0.6046432634679283,0.06731051042033101,0.4635356405041744,0.4409431984295716,0.1728886687112421,0.19687542529797464,0.17488328733266648
0.09828433193729369,0.5577588581645094,0.35461675818940047,0.3260027085031782,0.4471616366640328,,0.733404878589964,0.5709096211956384,0.24741721520957238,0.3408435007533495,,0.23236521244489738,0.22551328763878659,0.20879342081370178,,0.2171029291571455,0.1972590288337396
0.27062470001162187,,,,,,0.21778913713220419,,0.7197502501751479,,0.49133444980250895,,0.21134724129573232,,0.32605790765353865,,0.2718573823574259
0.19078329810872677,0.026491243629177093,0.28015982611164164,,,0.612122422134554,0.1634993750184134,0.7746596574783325,0.0533034298568964,0.7563602366675694,,0.6669586793102067,0.29374640186627704,0.5129221453756978,0.551519975066185,0.1349871999713838,0.5011853741536667
0.28661346435546875,0.19083119375361104,,0.41283327344514037,0.07494156379393714,,0.7328787248703055,0.7416841258979272,0.5173579699044253,0.5498112367398005,0.45022903827226035,0.23876226785458857,0.3406971685566216,0.33788779270452646,,0.02656581919370893,0.17287329088722841
0.3366113587155747,0.3623141970521796,0.20068900298893338,0.5520906717855302,0.7941037841933548,,0.8152676533692266,0.8253066265318766,0.6195578787714815,0.7237045781377459,0.42663547576967076,0.259911401790948,0.2352316425396846,0.240725694054907,0.03938262428605777,,0.0539632637991296
0.10684337317943574,0.4030393660068512,0.10684332065284252,0.2037554532289505,0.5714503284920137,0.538559228181839,0.5303328037261963,0.3031151755800787,,0.44199958435638886,0.447707817557292,,0.2514970531861527,,,0.32672232389450073,0.3073334344055342
0.04836570964941126,0.22001987738805637,,0.10469313114475766,0.2679633259773254,0.0765524407227834,0.27514527370733255,0.40537029504776,0.424788446785349,0.5733748284884274,0.41241663694381714,0.0840148177257804,0.0254422590772675,0.23685920193894314,0.6245556175708771,0.6153695400954752,0.5499911737442016
0.22903267054436838,,,,,0.2793684622499969,0.35820960561120957,0.40418812557129835,0.3390409516418562,0.38144164193760266,0.7574102420263624,0.7820231507743776,0.18608872043459038,0.7893097067645597,0.7790257456980095,0.5849865361375965,0.6554712951183319
0.22748730359756253,0.2517799797178799,,0.2361506927340064,0.26723534353084305,,0.47060837984671605,0.6815541350869162,0.7247481248649721,0.11529797166585923,0.713216319042347,,0.6474575865573396,0.31405186424450005,,0.3183238126171491,
0.03993021644980066,0.2231253655084328,,0.2678478807465436,0.397469005292558,0.07057944383694283,0.6415023044962064,0.5640597060770878,0.16264551290212917,0.43486547952153276,0.32227766598548563,0.04617959213119868,0.028734687596726254,0.16382065449780706,0.4472878866708658,0.4795109516935608,0.3809761122572545
0.09368025954451006,0.15888020531697708,0.05395432243310453,,,0.41575115644724275,0.4993845423062642,0.058154191076755526,0.5658648014068604,0.7037588208913803,0.30149931532253593,0.48504570542767067,0.04279442795247957,0.5169535726308823,,0.3541909461537152,0.27002922892570497
0.05546418737087931,,0.14271692439956696,,0.16053057349118405,,0.3453158666015577,,0.37669071555137634,,0.08871278010075644,,0.5827844738960266,,0.20597875118255615,,0.3214144244790077
0.20601801427568875,0.28609356890290466,,0.23629357403589657,0.2609107949544969,,0.831059173098552,0.8525604891896348,0.7549136220377185,0.5459400755180894,0.5614633627125959,0.22577217949539907,0.3154541157641084,0.31445081939673103,,0.2880621201654212,0.09572670704096672
0.47837039493560046,,,0.08046158095940055,,0.12458706274628639,0.35047113319589673,,0.6671964377164841,,0.2609559929054545,0.053962328082342186,0.0953434918296819,0.16543440929570688,0.5244581173319857,0.027765292674303055,0.43920231764686524
0.04833608193078176,0.294493002562575,0.08471287209776165,0.09445929502903189,0.5069275668992882,0.5020305612226645,0.508723731698661,0.4052955348670121,,0.43640665746316676,0.40327975841940344,,0.3976484477519989,,,0.26198883530327943,0.16544134974479674
0.11199937635307214,0.19863883366124985,0.22061438355947405,0.19403846757278673,0.24688916741256428,,0.27909625674548905,0.38981471210718155,0.5124998986721039,0.7206234290614142,,0.7726036151893708,0.04963892717762028,0.7219126192775703,,0.6737702980718524,0.5604902027675422
0.10695098652295086,0.1395783611094535,0.0512509035443755,0.06201711356920318,,,0.3543979699682158,0.5646435572585146,0.6777220832897871,0.7515280052672985,0.15103374275085701,0.7872262474433209,0.2973555070498782,0.7705039206673941,,0.7861943786498321,0.7646544166315073
0.05816037064027793,0.18451672943605893,0.20124525338216545,0.04063118807859372,0.3330626251256984,0.27424881837845855,0.003979585391943951,0.7548638482435609,0.0694738226189411,0.3602056853149248,0.2644198928028345,0.44821117691973833,0.3418982279651441,0.27914245119866204,0.016827936127223813,0.060382729093075405,0.22456556230187652
0.09940245375037193,0.03538898991016126,0.6576744019985199,,0.06252854019403457,0.287934108692057,0.728915137052536,0.6667189580718809,0.4052314998983247,0.26290393806761164,,0.1750033643717567,0.22161401136942993,,,0.14282101987896492,0.13483211809990353
,0.24072303680273202,0.2900720052421093,,0.04564287099541048,,0.5374293217862914,,0.30375879093950875,,0.28585530929146064,,0.15592338986760745,,0.18264334298605103,,0.41255233642207984
0.13404823537373,0.2887897193431854,,0.07987116970842652,0.530729615688324,0.6399035900831223,0.6043482661247254,0.6593077160693981,0.411123106505144,0.3410811126232147,0.44431407456399036,0.11835051387864695,0.04197470843791962,0.4076724717707408,,0.049374357975134536,0.1616855912828191
0.07957838259404246,0.04929238541828271,0.34690190275174115,0.2681239865711039,0.49322858703700473,,0.5555828849073436,0.5447592203357444,0.3497446359869991,0.4227715300766018,0.4787159359763029,0.05781621262431145,0.30578077292588013,0.4875650917934317,0.09626331401447144,,0.060163849816103315
0.27159859380709,,,,,0.6646846745652685,0.7416844741503397,0.7672316431999207,0.6081889669100443,0.4716310420916194,0.6042965054512024,0.5200580190994474,0.159300041145983,0.5410513528053655,0.5052881865770311,0.4659228641751745,0.3324719277498996
0.21172200980976488,0.29434358876542593,0.08877968805942606,0.028653442177832597,,0.2593487213384236,0.2834943020694036,,,0.6667736920179547,0.6712818022246833,0.4179825782775879,0.7591258559214856,,,0.30569952398053063,0.4988945629210744
0.0638526651000922,0.6788303256034851,,0.3459465634954639,,0.4107632339000702,0.5344117705414935,0.42523294895194297,0.18244969397783278,0.48376668643173565,0.3973832832915442,0.24351715445518493,0.03309374862508467,0.320980707804362,,0.22195150190200963,0.3817616919319014
0.1430356634987725,0.18658807557640653,0.21619808017269565,0.03355680691583134,0.3616088245057925,0.06117127177955563,0.005869808086697747,0.6298252719482205,0.0565321250566853,0.23484760341139754,0.35633069747372675,0.4538868082066377,0.49705111979833905,0.4658357657013428,0.015430749800066364,0.05628832316269045,0.43839115312341587
0.10126293000093727,0.17463650263496938,0.25498150273783277,0.28342864204064117,,,0.37026492523592575,0.5538357127400222,0.3895160643410344,0.7764627981312456,0.028427137092572368,0.7742286383260796,0.033178282546472496,0.7001624523678404,,0.19705657159342432,0.1543332079907561
0.10653576156487166,,0.17650043906433324,,0.06621840257736081,,0.39663021692207884,,0.5873204299381801,,,,0.40857673309417514,,,,0.33702641129493716
0.05585403682381189,0.3352798936827055,0.20914553579959003,0.06419709731908398,0.7607536328280524,,0.019264907613396644,0.8309653490886652,0.463126865395494,0.3376456746367357,0.16595243350545327,0.07508580363972499,0.2677685682262693,0.23734390914278938,0.026913086302594882,,0.05400125895560645
0.036831616424024105,0.02768997213678982,,0.5722666311264039,0.5185426404068142,0.6271089737047285,0.06000369828608301,0.4241521805524826,0.3854103082373731,0.5290108449354044,0.5259144836001926,0.1196497915820642,,0.10770433561669455,0.07640133636153262,0.2996253687777496,0.289449542760849
0.1863576718912233,,,,,0.3250483551766892,0.4190997608535546,0.5731915510608246,0.6846178349313494,0.7607981920242309,0.09543821045872716,0.1902403947379854,0.7403826117515564,0.8342479817179899,0.8184123393990582,0.21403122052612317,0.6962668844666783
0.22339368543273175,0.5522799271450946,0.6684432592694378,0.04612815896416542,,,0.5686162350568008,0.6673013650945254,0.44109053951353056,0.30806521406354614,0.03294645881523257,0.17441703523969748,0.02883064074134364,0.198633526356257,,0.1864887524623411,0.1238936464511314
0.5479692092654554,0.06171264219316004,,0.6737788548806771,0.8027664878324554,,0.8432280900671743,0.7952133234313092,0.7791724677849274,0.7719913612595999,0.6123436238314655,0.34082888373715436,0.039417405580632656,0.3182093572398302,,0.27925990678762136,
0.3643113549216566,0.1784979372033273,,0.6153635993150128,0.18475825006240296,,0.7920373061565115,0.8115234881740085,0.6113858986891715,0.5170281945451456,0.4931491425162868,0.17270891030777302,0.2910347953540017,0.3028430501229076,,0.06208016319031676,0.1904224358000281
0.04117213464096973,0.17627368371575755,,,,-0.0045192875526634665,,0.15467175497458532,,0.481895494110444,,0.5014102200545414,,0.38965034930439685,,0.2944330534183206,
0.25288323001428087,0.12016528770422726,,0.40416564952849543,0.03630446534973722,,0.8028082629559571,0.7596867691733258,0.5559973120689392,0.14646231354057015,0.7948389349341328,0.3222546617883631,0.39690795392897366,0.4813683757942488,,0.3887305463809825,
0.0894054447611173,0.2979089528231949,0.36414211988449097,0.08095553118584568,0.1843112082999261,,0.54155233502388,0.5792426444866039,0.42869575127311377,0.24271822298606366,,0.15519808396007212,0.19156623205968312,0.16878928811777205,,0.18855861655285092,0.11627777877280429
0.21337346888605535,0.4032649808305215,,0.4185023387244857,0.12902738414754447,0.6808166533643215,0.7433402441010166,0.7978051362938398,0.08538567677910205,0.28781550566308134,0.4148791709116527,0.2093703493475914,0.022362000296784146,0.20910948530875426,,0.23519784975342634,0.34659960289155284
0.2143479594697503,0.027155656702557065,,0.2391750554404323,,0.7554082347003779,,0.7445870473759182,,0.7451334987938801,,0.43317054991998233,,0.3450052695412837,,0.2393349885213666,
0.2964678174919552,0.3087984621524811,,0.30540827056713193,0.12232417185088662,0.6727118889490763,0.8269337507454972,0.8252461287710402,0.3928901952382756,0.5181208551708152,0.7061964106271376,0.14233303666114808,0.03353798520323392,0.6000398171265829,,0.156062123479603,0.5279250939687093
0.7053004015987817,,,0.05391242328289263,,0.12263453164884405,0.7583797200543347,,0.35687826573848724,,0.24398255090221602,0.12776156698209631,0.19282530988090169,0.3023351064419538,0.30116790533065796,0.02533859759569168,0.24457953085900963
,0.09052266383712942,0.23516543812695004,0.21594628632613797,,0.386276027941051,0.5737520692042671,0.7430828594765595,0.6274409956059102,0.6884818315562647,0.08781930804252625,0.4693273345629374,0.4014275528882679,0.3644160937804442,0.38387079601702484,,0.4541547510259314
0.0966037211931899,0.20626452565193176,0.22743584486571225,0.2548839724980868,0.14707899505883396,,0.3414979864970125,0.1935915391553532,0.10610962410767873,0.4781166836619377,,0.5261916032859257,0.34020633101463316,0.43875304504677104,,0.36050637472759595,0.29228525757789614
0.06232325825840235,0.20612489243690996,0.22468703414932786,0.056358616566985396,0.2596442116618617,0.29871078236225507,1.301628402658803e-05,0.5869468387647887,0.35989864593785026,0.22999339768488844,0.7451003116349801,0.4502033426159809,0.6924000197539701,0.6943567703408345,0.024704874069853264,0.19313629819995407,0.369576798040378
0.1938600569963455,0.23489237468093396,,0.10289236357132085,0.27581238001585007,0.5554310331741968,0.545148850676383,0.6924904175805031,0.07435638330128537,0.27822924785042663,0.23230135454274134,0.006124236849657455,0.04264795819131393,0.27122489284950396,0.18642711695291964,0.042628564174527046,0.21575289809697717
0.29585894129817264,0.04185446073652304,,0.5493124311531382,0.04518649716223578,,0.8417210300726372,0.8302599878024631,0.8186039281060267,0.6649642162180306,0.6814709736794551,0.3297950206287792,0.16685344653942666,0.2636745621682505,,0.029876747902534816,0.20609027238106478
,0.25030870759148705,,0.495015986263752,,0.641300902756957,,0.6945698324397622,,0.59914231300354,,0.2043166524834103,,0.22012665682593308,,0.035722687095403674,
0.12094481898979707,0.2138674878760388,0.23268048910074093,0.2167968982228866,,,0.4794863636677082,0.590815759367413,0.6049913150254296,0.7280465900118012,0.028282828213730554,0.5713884830474854,0.029512848422915405,0.7372758777394066,,0.6181004076918244,0.3955228653831826
,,,,,0.7608348174211671,,0.45577051242192584,,0.7703100783484322,,0.25670246544637176,,0.2705971416021358,,0.06407268313332892,
0.05030983945831598,0.28409560017763363,0.37942752243243155,0.11768889824549357,0.5484547719564203,0.3519342856251747,0.016342936437360404,0.16984055999084474,,0.28462715874425465,0.3198548931799295,0.43250747533263945,0.13505305196333914,0.21310943267581756,0.011664328487132357,0.11418096956453826,0.1579608421764858
0.20608074785307437,,0.22557444240909216,,0.24004456337119112,,0.2755535507156329,,0.25224526545491077,,0.191008519243311,,0.1922459165597784,,0.17748361997985337,,0.17682025389325234
0.12271401750284336,0.11856973333783881,0.06025231363735561,,0.14396689790591746,0.3507080324318098,0.40349190393628004,0.2919739655085972,0.10402459923746846,0.524075346718738,,0.6108691421422091,0.45653563798279373,0.5132219394048055,,0.28818725137149587,0.2823533649349019
0.08360653384765492,,0.5330038123981842,0.2089072068532308,0.014726069822726997,0.6620564102940164,0.8055404793648493,0.4467968064003156,0.7549594907682993,0.6047012158199749,0.13355776594141724,0.3302248585651766,0.07203285385571388,0.2557065096080703,0.1583569334956516,0.26068799840554596,0.31804514567498227
0.07244926691055298,0.1591920661929777,0.1895646448388244,0.17386969153383441,0.18152535072079412,,0.1933003799897044,0.2588072587614474,0.17856730254815134,0.21203838157286523,,0.10765989112945484,0.16508605647616004,0.16114755344722595,,0.14730331364168128,0.14742903409942174
0.21761712489243107,,,,,0.279052074424094,0.21590824683483076,0.45794040761251625,0.18481983841195546,0.169496521835748,0.7993054275195784,0.8041166820067738,0.7451793948809305,0.8012472618893594,0.7807572123745492,0.5325363116431809,0.6840615783549995
,0.05103310162280973,,0.43012709358347906,,0.7549848537510526,,0.8035547347639791,,0.7803676222426542,,0.6687294575903151,,0.34028812589933954,,0.3717270864022745,
0.13886199354893008,0.465786069218802,0.6024998621021151,0.6105508804321289,0.07432084903120995,,0.7394974783614828,0.46217889587084454,0.3974915256625728,0.4108892837616169,,0.3111486022288983,0.10050812369734943,0.1968502107521762,,0.17275953713135841,0.16296225041151047
0.227630410407602,0.06581003784257496,,0.12395969478401747,0.29887774100534903,,0.8076288087591468,0.662548291677637,0.748022331613395,0.10709579201487217,0.3965652109475459,0.2949842467586257,0.20502172634220375,0.18151210840569776,,0.18555503189473987,0.08785257917601806
0.17234476223282738,0.19830743655273558,,0.09350558971827234,0.07647358253598213,0.38176200049729947,0.11985007673501968,0.0516194858484798,0.22766507665316263,0.6449658129809432,0.590303351513494,,0.06209497969197139,,,0.4162658333578812,0.4362601678946923
0.026462365161595634,0.1942063284173076,,0.23839982450008393,0.49504960596237413,0.10812343142626824,0.7202715962610589,0.700569729010264,0.23677971214056015,0.5270496351378304,0.5265098546737537,0.039233075600062124,0.05186570630315036,0.3990237728825637,0.07656135410070418,0.19020233999943276,0.4187769617778462
0.5576891054709753,0.643494380796198,,0.7563848968429651,0.5371938049701005,,0.8081295398443337,0.8018133115740632,0.7402471762873761,0.6816336915170749,0.3818574616542229,0.255828177653809,0.26759229014761293,0.22454219045460005,,0.1887333455673072,0.11890648256983417
0.1832075377765218,0.21974290091366994,0.16565808208230623,,,0.7021848236165344,0.7744342342645909,,0.11270916703935775,0.2598087026604584,0.24014909993857145,0.27638236909028785,0.2402418754580948,,,0.33508039859075917,0.6180385280627848
0.11891440492519839,0.18653879472379706,0.2207665740351469,0.18933321887718188,0.18831094112505384,,0.29098622026759247,0.36608658035596214,0.16554716933244062,0.5908298290920183,,0.20103958171234512,0.03096529655292619,0.5810424058724268,,0.48511924967347414,0.37412128521466764
0.2816230918152881,0.05389531653898567,,0.4932592405992396,0.5421173349022865,,0.6651313460027193,0.6465308599366111,0.3303825561792471,0.32304755846659344,0.39640869768541975,0.3267058863661056,0.33737970888614655,0.3175736502818424,,0.28830755218803816,0.1889231838285923
0.3122250067631749,0.6901701776973826,0.18281361060615645,0.03489276990372774,0.059389324513104594,,0.6929839100611177,0.5693825579514578,0.3681326550721653,0.28996535903381476,,0.21325675139211017,0.17153183113777437,0.1885872359217195,,0.20118506195453498,0.12298394483196629
0.5877500003233005,,,0.08752911289532979,,0.11958664655685425,0.04739219488369094,,0.1199511195470462,,0.30504533648490906,0.09268566593026409,0.18867631901009835,0.2835649304473626,0.3071317888809689,0.026329769054427743,0.25690722020704354
,0.1575493484735489,,0.26742189360312835,,0.3154753412354291,,0.6725213527679443,,0.7805017704640201,,0.036279539433919684,,0.6652016083127289,,0.5869587659835815,
,0.37990398861113056,0.5711186844249104,0.5174347360928854,,0.30824167048157397,0.7861803398962632,0.7704545021392333,0.06397471550174637,0.6271963959520276,0.5010588240082638,0.23744186014662466,0.2978286418261851,0.2762370667674325,0.17238556167909078,,0.18266688343137502
0.24131115453396224,0.27773908213385445,,0.11037913649858132,0.058470418590585,,0.38344027510882445,0.5379324239843032,0.4971690628461224,0.6769108846522945,0.7040908961667519,0.07535748504207496,0.665063011168137,0.608416348453171,,0.09285041673675828,0.22844597621120677
0.19257347049308438,,,0.25564592312078044,,0.18421637080609798,0.14798018761721982,,0.4190279527569478,,0.7742422284517042,0.15374390081022726,0.23210595548152924,0.09044743456189804,0.8037416045536335,0.03164215430895134,0.5707686245441437
0.16501612105115185,0.07168410943431582,0.2529187120445129,0.06928790149084366,0.029983030601357367,0.14216770444597518,0.5496022204558054,0.46515191740116546,0.5642030532396649,0.6475148387848033,0.29029098376067297,0.05619690890540337,0.06133490445820095,0.5646810273890043,0.4484198287895896,0.35588681821169565,0.44617772988370946
,0.22509814636935868,0.20413773624520554,0.11921918460248115,,0.23729005640556006,0.5968393600649304,0.7054325459162778,0.0909509415461113,0.7012023735971866,0.42808840273743565,0.46347404491864264,0.5616795719171366,0.2973051195559832,0.39153989031910896,,0.39155437654637276
0.19184218355972696,0.14779652655124664,,0.2916936846940141,0.1559643654353832,,0.6845884531898445,0.7489383084064547,0.630647284217295,0.6947009563446045,0.6572426666360793,0.17289474785957537,0.5111212048170606,0.5017817646869547,,0.06085581580797831,0.20915721322090447
