2021/04/15,2021/04/23,2021/05/01,2021/05/09,2021/05/17,2021/05/25,2021/06/02,2021/06/10,2021/06/18,2021/06/26,2021/07/04,2021/07/12,2021/07/20,2021/07/28,2021/08/05,2021/08/13,2021/08/21,2021/08/29
0.052465711781506205,0.06548886781168746,0.182614852660808,0.19994589116606368,0.27189753877399087,0.19395935614476226,,0.4826258662549746,0.5933227182203509,0.6615916237835813,0.7154700471581282,0.6465440281490934,0.6339543401467015,0.577608072969963,0.42659164729871246,0.5245044505969636,0.0922342140577514,0.31802275864930446
0.23809528350830078,,0.12495249694267523,0.3334413872937025,0.32920270896520404,0.09890097379684448,0.37495239078998566,0.18078495562076569,0.5232650637626648,0.10377180129289627,,0.32664287090301514,0.34940823912620544,0.11778963357210159,0.0886908047606658,0.41297057271003723,0.3491987422818229,0.27285509804884595
0.020224504001040495,0.04220828941068708,0.2466085453828176,,0.41490615538173065,0.3273598132147169,0.5407948629977648,0.0641270774743847,0.8374041810487522,0.30115076113286326,0.7257692726073469,0.4478992550963971,0.45776138422568863,0.2177322177853253,0.2939856988774489,0.33407297159182575,0.3493212695632662,0.06102634255461182
0.059601840356157884,,0.14739792822645262,,0.16193044471244017,,0.3925652171501913,,0.5647871364651021,,0.5839392338413033,,0.6259524675147605,,0.4312289829433052,,0.2059734889175359,
0.03920503367077221,0.15528880346174137,0.04972588100082738,,0.1268281114539769,0.5533318247636367,,0.4228267697116827,0.7640866510940238,0.4788863592677646,0.7202833377630878,0.2351177249635969,0.05391674147655057,0.29199733648627313,0.18167093192027733,0.18943311638776889,0.02752746325122062,0.18945490148662528
,0.05792692325715172,0.02646275854864413,0.3813854356606801,0.2588812148334175,,0.47960862475701793,0.7960075956160627,0.7490954940245849,0.3132777412732442,0.12791123347623007,0.4862543457314043,0.3117884294155179,0.6672594784745809,0.06822990547877482,0.6397054332953234,0.624008047580719,0.633866568406423
,0.07954864994635161,0.20593000312666757,0.19021992265216767,0.2020310976366882,0.08503033965826035,0.4229175033689012,0.36180755368057094,0.6693004254975888,0.6351492637406876,0.059308569578896964,0.40727885420595344,0.03842045424895459,0.12810530234128237,0.20947042736742233,0.20611443338838664,0.1476925067587496,
0.05198667758636775,0.18466343122099504,0.04430277554018595,0.21003209779550427,0.10499383296285357,0.2712325548750038,,0.5953279632811436,0.6826974110169844,0.6740558017465629,0.7627338710734988,0.7333825757515866,0.19427307541282227,0.5968044126254063,0.49658232417192544,0.30757449500327955,0.27831546348928726,0.20894401669502258
0.055704640597105025,0.18500097393989562,0.10041076902832304,0.04538645501664939,0.05113745984785697,0.19680864531998085,,0.2558245149400693,0.3427225366566462,0.12023956389473686,0.7098388826478826,0.7040253217792788,0.17805345542089526,0.6732702285899114,0.03588569793765518,0.5534375489476215,0.4580152970417074,0.27223601937294006
0.16914866580849605,0.10003687122038432,0.030084284005781104,0.32402077317237854,0.4234367786340848,,0.5561728477478027,0.06626026864562716,0.05355505157033157,0.6221382737159729,0.5995931572147778,0.5187003553563437,0.09939418420485654,0.5601272252866797,0.5404302504703477,0.5055070122366454,0.39674614451689255,
0.2455566218429869,,0.13912808895111084,0.42332068529407263,0.4593518277009328,0.08932914088169734,0.07879555724096815,0.16345460889370816,0.48540826882113947,0.4637371599674225,0.4403665168197692,0.40317475268816155,0.38381705986850456,0.35853444799207723,0.1879660002887249,0.21206957225998244,0.21796523673193796,0.10478849129544364
0.19234364159379155,,0.20355470461177186,0.25493937399652267,0.08486059466168307,0.07992465968960694,0.4091833137419201,0.39544370273749035,0.39131028659610834,0.35784593462683856,0.32237825862745223,0.2923320196878621,0.11017773128472842,0.17001187065002576,0.26327740441743847,0.226053793800885,0.25653780474097454,0.09756548762203482
,,0.5050504803657532,0.7601250472143731,0.8350880650489095,,0.8457710771381275,0.3863191455602646,0.6674480243576837,0.6106213937371464,,0.7152204036712646,0.6186470292709969,0.5770854949951172,0.7156258480889457,0.7372511506080628,0.7507407516241074,
,0.11860647999154296,0.04029763060814498,0.25291539608543967,0.2763899989466998,,0.27569102986447236,0.29455558678225335,0.399303794002883,0.2393775343365923,0.6964780498533213,0.6979931844709973,0.13156265349212742,0.8068431096122898,0.6905719059455485,0.5175223570248746,0.39640758959341077,
0.0819663268874733,,0.2802555608121972,0.40752866119146347,0.4382294600178629,0.3038231134414673,0.3849807620048523,,0.28363132602430124,0.013251474852589273,0.48218266293406487,0.45446325750911937,0.5521569848060608,0.3837379733293724,0.03166235905888886,0.48992190555778453,0.04336093242814201,0.6538873969946267
,0.16743621764911548,0.029730438565214474,0.1885378619035085,0.18533976127703986,,0.19713406064026703,0.3091634900580008,0.35665430220221606,0.4566758398508043,0.6419950392893973,0.7171504100163778,0.7719128355383873,0.7452444434165955,0.02163849212229252,0.7156325834138053,0.035794347524642944,0.7562245354056358
0.10271605852830924,,0.04552779256089313,0.3687026884249642,0.4185465157032013,0.5124027175129171,0.5648423893398821,,0.7334295643700494,0.6676233861335489,0.05817788653075695,0.6711416041116154,0.6575379610061646,,,0.530529763017382,0.4527146699775582,0.6202752788301924
0.08865807923850855,0.1957529670556024,0.1079729236171308,0.09336826827418976,0.01938393190532021,0.22462721922919987,,0.2871495989285199,0.5360606143741039,0.6626496440515705,0.23684119809175205,0.7172808550975539,0.0991209812098057,0.7432894072871894,0.606381834119181,0.6514643463924749,0.5203690755934942,0.073607154075916
0.0425123096780574,,,0.4501096672877222,0.05323044350400335,0.5099748730255842,0.7646411005994961,,0.7491715749973509,0.6435252061999841,0.5099280165132001,0.44710964744861265,0.3602066522315208,,0.11999419331550598,0.2949466225786012,0.3067111609864453,0.3310001476220948
0.08102161098998804,0.03303283407409165,0.0948840247001783,0.10401418567117718,0.14746051608705701,0.15723692647048404,0.12354729200402896,0.1669084344059229,0.2823161169886589,0.1337133564671431,,0.2982208465969481,0.32573748978255485,0.68946147097844,0.13630877999628024,0.5537654416901725,0.4873250875717554,0.308010290376842
0.0732069194316864,0.13007562273460516,,,0.2569097429513931,0.038903645400896573,0.32658581761887945,0.13120836445263453,0.5467361807823181,,0.6000652288274813,0.5333513317445829,0.17419319762986085,0.5909046330586637,0.5089389383792877,0.3697554312751326,0.4328272342681885,0.02009277692033559
0.06963647132268153,-0.049643686020038075,0.2241193577765285,0.12654565543526777,0.4934844374656677,0.07103886613093609,,0.5071108341217041,0.6545277636341297,0.5384110569953918,0.41794344782829285,0.317960262298584,0.3370753180596136,0.36072623133659365,0.32325999935468036,0.3333063137814737,0.08004458248615265,0.3100119522385611
0.032946887916741545,,0.043348191219402,0.5985286161236938,0.07779311456463554,0.8211551129817962,0.23029641807079315,,0.8387286861192487,0.7511013775192508,0.6961656284730714,0.5284231927792897,0.2287864561929337,,0.06168911177217409,0.3141515675671161,0.13085698229925974,0.34260743856430054
,0.1373006131049745,,0.6428225967619154,0.05737479318722891,0.22037487510424944,0.5345016077616329,0.7739418943723043,,0.5088728740811348,,0.2940807342529297,,0.2726395051579,,0.30172564998504986,,0.050835621563399165
0.06223344290629029,0.1767140511705094,0.18649233637317533,0.09414447046481,0.03523250797086534,0.1534421156230757,,0.2520499750971794,0.33295946969435763,0.47479525208473206,0.7174301147460938,0.7516233344156301,0.4869216362414711,0.7195914035493677,0.670328627614414,0.629204775605883,0.3364774454098481,0.36247793957591057
0.05620609783929669,0.1320856511592865,0.0738134185220605,0.04329456921215026,0.09215958695298353,,,0.5888835210814714,0.7154392370337546,0.343139497039122,0.8138234667156053,0.7504785599247101,0.038412646417053664,0.7064658999443054,0.2935379628247652,0.5327256321907043,0.4638263537947621,0.098225228659723
0.04379543133982897,,0.116106460588163,0.17371068586493524,0.032025101862655905,0.28329934964090436,0.24111478820367988,,0.8407283627737459,0.793958343580849,0.3459586319770086,0.8174073744956071,0.4821930954951728,0.14169267106226924,0.31553532466220074,0.28691235397290604,0.0998164271398489,0.2703764353362048
0.16893185265362262,,0.07174655650737854,0.24103772028195683,0.24494231102012454,0.11170865504991268,0.3406460424264272,0.23565443318623763,0.5596873269361609,0.595869065158408,0.5412131326539176,0.4697159495618608,0.11823278691637629,0.43643186824561025,0.38555195490451744,0.36470751437169785,0.35635480826551263,0.1880941190149473
0.0951821075532129,0.059575572023500285,0.21678305256538116,0.23776359207085696,0.04994819112698402,0.20119837812881314,,0.2876978744890141,0.4521288420301,0.64743579406733,0.615052593031595,0.772433889892517,0.6467488540912406,0.6220920743506211,0.4852398516090607,0.30940154211791565,0.2646132722270916,0.11875138954334169
0.1333777979016304,,0.23397659936121531,,0.30735048473507015,0.08214203883374352,0.2830703101408785,,0.302966086767015,,0.6650687396526337,,0.7841678465026934,,0.2215764318303815,,0.5265489921203026,
0.05939823024248763,,0.45737801988919574,0.5756800012640744,0.6533201169204527,0.5411809011871288,0.7667261064052582,,0.7724028244629885,0.10241436823556598,,0.4387145202893477,0.3838279030539773,,0.03160028889287062,0.4468567967414856,0.5190331129466786,0.08549636871237115
0.024039863618154626,0.2017025680674751,0.1070936465015014,,0.08434130787918136,0.3841028182305656,0.2754364301764629,0.5837755048328198,0.7216601473121483,0.6660927758052168,0.7301080097388193,0.40420913218281673,0.43168269825471434,0.22885744131864383,0.35420724948247273,0.29781194859080845,0.1688110207805438,0.06303614967813094
0.18906738874201337,0.02700038304140199,0.11012205900122822,0.2035692399740219,0.21569060145612623,0.008074921586367469,0.2721858517880013,0.36603730993092876,0.47939479663685536,0.470989814844579,0.5206807683098991,0.52472984790802,0.3459622335248841,0.1573636344876867,0.4542059049847086,0.32475759986418395,0.27681511972811174,0.12269107497706944
0.2619588168040407,0.05274948477745056,0.2863025665193707,0.2785115673517187,0.40287091317997814,0.44611222590979943,,0.3472559086360265,0.5540356058907635,0.529924233754476,0.5240648101648518,0.5319172143936157,0.2490701063765956,0.20132630269112906,0.08751412481069565,0.1942351948638753,0.19033259009623685,0.00871552784925883
,0.0813275490420314,0.041177227756749826,0.2372914881474489,0.27976528764918124,,0.6668443924722041,0.819517003165351,0.7920751720666885,0.7726472616195679,0.6808828910191854,0.5145796338717142,0.22238765937723673,0.29951594104512774,0.3171431414211422,0.30371286801808656,0.3192331587989971,0.18522072305669693
0.20290777371160318,,0.21545426620508704,0.21765916928156784,0.22944065373154165,0.23261387732565475,0.2869251795599681,,0.2989964163154232,0.04265284103099597,0.7157921961375645,0.7704611299522369,0.6078601253999245,0.7876125264167786,0.07475556867818038,0.5415082182593018,0.7613787286317171,0.4401226341724396
0.019762240528078137,0.2352936826365527,0.26061792978993187,,0.03402227058381953,0.039124897776852186,0.37342488169670107,0.25893309442384166,0.7066566876830427,,0.624086570995751,0.396012681722641,0.13713939802685374,0.2518911076628644,0.24792413058001994,0.2253758579915309,0.03654736166250587,0.20508649382932007
,0.08708817104375396,0.054861300882692456,0.23720905171381879,0.2607325907969996,,0.26347550988573887,0.3029256701248159,0.4404706196651601,0.3193511122611627,0.37210560785025754,0.5923652567515498,0.32063767313957214,0.44597403305332833,0.5653586820626133,0.5459093781718789,0.5929087720071471,0.19044381194512544
,0.054941251411802956,0.06528398245573044,0.26206473878915926,0.056098138310120144,,0.08491553852335228,0.050703408284799044,0.33863222729550657,0.1546367241276635,0.49362907734216827,0.22510308272908866,0.2039626345435318,0.20121645076570005,0.030978939185539883,0.2220322320021998,0.11747211590409279,0.24417320551921823
,0.06713516740612901,,0.18665147692926468,,0.2728705475801122,,0.7238462827717463,,0.770446895221812,,0.72214823860122,,0.5905443549855439,,0.2664971619844437,,0.0522401401011104
0.018868288054419213,0.05182149720394089,0.13320716760601134,0.04269584413889572,0.13559618981362198,0.3154042257559369,0.24318849026849682,0.6806436676948143,0.7646794995265895,0.31825364012318696,0.7592338444399738,0.50933857554148,0.7515160465529915,0.7104247816081749,0.36601582896223206,0.616263337088009,0.2001525514227524,0.07917183164368431
0.20068627254958463,,0.22572239665758043,,0.06990933869900627,,0.49885565168086377,,0.7631111629485013,,0.7667227366010712,,0.6533272897240653,,0.14933107793331146,,0.6004702201572018,
0.1220800284890161,0.05075234519963344,0.1723156248657686,0.1265742478004594,0.18843964538453994,0.19713613812507882,,0.17041372441128158,0.37771860332634916,0.5440322872469769,0.6087145549472045,0.046404113372166954,0.5864323174934486,0.4753912727220702,0.03211348061504696,0.4599754287536143,0.32510908336743066,0.30182899029978094
0.09612628320852916,0.1261045765497105,0.15919785660046798,0.020224176347255707,0.12248521404606956,0.0892597990442473,,0.37671945817574665,0.3579954748803919,0.6465373259990912,0.18981065104405084,0.7866375307700533,0.405075309145263,0.7367443893518714,0.6901992746404356,0.6787041750256676,0.3109715739068603,0.5438834099703687
0.05422277393984207,0.11527133616118818,0.06350593007102,0.11076452868773524,0.03895090051680291,,,0.10003582729230673,0.7872062513943379,0.1768168169083709,0.7627286243949171,0.5771743726150682,0.20502935601791866,0.5361232057895948,0.031387704272344025,0.33031787208551666,0.1973513823890344,0.26005553704328144
0.17688588249008938,0.0371867734147007,0.11259379981416631,0.18956193687697984,0.21701358898220266,0.15574861186392167,0.3298849414519942,0.2705668555251483,0.5800435514726858,0.6435187735758757,0.6543574248592582,0.6240610323267509,0.7451929121824036,0.731450283756428,0.09206513964880605,0.5591132111019559,0.6768096823495429,0.024223241865352258
,0.15738216191267135,0.11459370824608708,0.2020797296309201,0.0326710998977659,0.20785809518850368,0.26793134212493896,0.33007637127468425,0.4541389078216142,0.6375697237161597,0.5932963244215457,0.4513489071340716,0.5687452401479512,0.5691171861611879,0.46373899306562993,0.3762103244662285,0.0759712883404323,0.08319104338850035
0.19462428763934178,0.04121507002468843,0.12380713465839786,0.22500738706157153,0.4113227952929104,0.21726445547398518,0.2558322688315641,0.37684731936755306,0.24416793946655332,0.23234566628737147,0.22096604609425105,0.31429508565235076,0.26660765644747236,0.1490761297089713,0.21678098567894527,0.24013156774721117,0.22775508032158234,0.20898895514603574
0.12068301299010105,,0.16619907319545746,0.24499014464292468,0.38187083434761365,,0.524538536866506,0.20989790771579792,0.5318105402154473,0.5067492781528421,0.43689547052209277,0.24114120994335184,0.3682095498665019,0.3580673170847388,0.1417889948733415,0.32161207144691367,0.31119426012142143,
0.1499710461228626,0.04530086263562514,0.1337219691776481,0.18541394890891358,0.20507488288218434,0.2997507628933497,0.2711704795610788,0.29149332928102256,0.21683542653245083,0.24011008987700258,0.2677681710875866,,0.29371674736269626,0.29381151463759625,,0.37282498350243837,0.19673882648507357,0.1698079089375026
0.09706267341971397,,0.17878847362266648,0.48734739960875,0.5930774013201395,0.6510156847900337,0.7246318575109455,,0.725510695299437,0.04624230850642993,0.592924177646637,0.5729105435468452,0.4057433539502796,0.25505519619756917,0.05512700788676739,0.4830487201195113,0.4425677386863644,0.4404695605481122
,0.05161039218425213,0.07694354524067226,0.23364542392416474,0.27468883715817155,,0.2601636733568499,0.29058318682726175,0.4709295133749644,0.33530967640714304,0.6580248475074768,0.20071113262421048,,0.06817373140529762,0.8055854636228962,0.7608292155221613,0.22367789722142445,
0.21817119646923522,0.0638476433023699,0.27236805474475034,0.31478778348452807,0.06551905224720636,,0.46439606907556386,0.49737944995449856,0.4146122643520738,0.20582786202430725,0.4230797785483184,0.05403642501712375,0.06182067895216202,0.3464536466012616,0.3563694329718668,0.35237144429174033,0.35247267030104246,
0.17520895991420668,,0.10487456545385469,0.23945222260549912,0.2635191113100162,,0.1894199554491969,0.31736320782796834,0.24400782430858264,0.4476513085454002,0.38902260065078736,0.4950776890095624,0.19763880886793922,0.1504472554432382,0.11170535268528121,0.4011472842910073,0.45996915164458935,0.017983345425892673
0.12648634029106356,0.014754712738175977,0.262803389267488,0.044527513260938845,0.11392056300149375,,,0.7978990634568304,0.7805042545010412,0.611427530865715,0.5297876170703343,0.3528463521582871,0.2754217641359721,0.18904552225039278,0.20587926298037343,0.18147388503749662,0.15788443521507947,0.16212939006267207
,0.05874195322394371,,0.2484161680572612,,0.6421668830236323,,0.7408088147640228,,0.6712649138932375,,0.32911100557872225,,0.18461020716599055,,0.18452861045415586,,0.010568921640515327
0.14598860836757718,0.03494032689260787,0.07717996400479409,0.16896959855534469,0.19440785770697788,0.01596500553306067,0.2803356429415065,0.35211503247047965,0.4638968837178773,0.4833860397338867,0.5331662709896381,0.24891632133476096,0.3224553569211847,0.43560368923017995,0.5812740984201321,0.4743051528930664,0.46242813434865737,0.0608523181768872
,0.3798081023352487,0.04216316342353821,0.4639246626333757,0.1966854949792226,0.027603743597865105,0.6203856226315627,0.12599891463645288,0.5886121839284897,0.11755448828140895,0.3963450992705932,0.3413324066839721,0.3220563635632798,0.20144971239871398,0.29923746456587796,0.3466696133045879,0.35003015419359523,0.34537376878235615
0.07309736927655369,,0.14431615001538214,0.20807668212036184,0.25484968978642464,0.316985304804304,0.3975159168727125,,0.6806043984049961,0.07050575799472342,0.6702377823492793,0.8325394560894936,0.720597721321482,0.4546572268009186,0.03228067697933008,0.759642813974563,0.4870502021382837,0.3735817551612854
0.07765923474081797,0.1332611735188891,0.09723688662052155,0.040270957695601725,0.12022417182120208,,,0.3339184370070038,0.48098340263168327,0.6221452507429239,0.7182325585936564,0.7613197386264801,0.7122089266777037,0.7806598246097565,0.5754468972015071,0.6730039475564152,0.5751989721353595,0.2371743619441986
0.14772500798982732,0.20619597982975743,,,0.14257082707606472,0.3272614840301494,0.31078445311514086,0.22850473708782917,0.2636821781986748,,0.7769155754009311,0.10347548499339357,0.7686424970849288,0.7505130537802911,0.6967693835740904,0.3596572276359988,0.6944123288924888,0.03352638483934855
0.022591775643770347,0.037748425190116175,0.14109406178363454,,0.11111153886586551,0.32608365987703264,0.2364342429605836,0.11922299119453617,0.36142373772746333,0.44440338584162586,0.5731469025918505,0.4833456355454134,0.6896682866814442,0.6884359499034765,0.6456609661535737,0.6493981944283624,0.35726514564952727,0.05763917334474417
,0.16476134813967205,0.07283063849076463,0.29922565787190136,0.029508192436235724,0.3845888078212738,0.15400068848798912,0.5455924596768529,0.5257745590403767,,0.4404769737686513,,0.37583455776028846,,0.06001269259465147,,0.3794702229828669,
0.03410417949948491,0.13842238660847572,0.2788754654994624,,0.09221503874827475,0.7236862439200993,0.6348696401480641,0.02354814219388211,0.7905448596200023,,0.7739029645919799,0.635960921991703,0.35871037449389354,0.6375227443474178,0.5867855265989143,0.4852886354793673,0.07235833299734848,0.29989335634839864
0.05636924418808042,0.13573528771047239,0.15785875364725468,0.05264156982302666,0.2406074951092402,0.522448456287384,,0.7260145425796509,0.7450694492677363,0.5016869868818722,0.760544116580305,0.6803056276761569,0.5968103642374756,0.42556797781138006,0.3373907388278781,0.303505392353893,0.2512953462170773,0.1591878328472376
0.0870273442103945,,0.08120736213667053,0.15152933735113877,0.17766232246702368,,0.5226707747683049,0.44461226557461436,0.4623047709465027,0.6738183809177843,0.6239370423222255,0.21373384156178749,0.5996256805047756,0.5888333410401796,0.10025598384985673,0.5261250263048799,0.5067509788054007,
0.02840749347251757,0.06926913836172649,0.06663519399962266,,0.19324578571410314,,0.2450349500700019,,0.2714468735616409,,0.27544166203139914,0.23234988655482586,0.22459854930951945,,0.14560762752879716,0.21211766790259967,0.21693351172980788,0.21369820327879316
0.2233364188140436,,0.09563592076301575,0.448837550392828,0.31144881632338395,,0.23210246466538487,0.07732315361499786,0.2998863458633423,0.2472760070493256,0.1177801829090998,0.4326542466878891,0.5605266094207764,0.2528700398074256,0.19068065153285602,0.20827615585846776,0.20623551882230318,
0.1651444329214562,,0.14906265794643728,,0.1527301046778174,,0.028247460232071663,,0.7198169678449631,,0.6177712518286395,,0.42498719032670623,,0.37248815067652513,,0.4437969212552088,
0.1371102716241564,0.009434177773073316,0.08861916936969987,0.1472375608723739,0.22074615435544834,0.3680032528936863,0.5772827589834059,0.37399982128824505,0.6513456828683262,0.6240830653466763,0.5966955436698724,0.49520026350348034,0.20928297406024773,0.046110800467431545,0.26058448133645234,0.26665350380871033,0.24898368883423688,0.2410183185484351
0.09550922427939565,0.2097541961323965,0.31365842521190646,0.027019481607235073,0.13097481727600097,0.47152554195591373,,0.7755756259970524,0.7433153982230628,0.5966325485599655,0.45264443159103396,0.31375018104649427,0.06229902523036942,0.21170134043774774,0.1987798539605939,0.19897057116031647,0.14960698715993392,0.12634691653975344
0.17339642296234767,0.03340096408486738,0.13562600918718287,0.19622981279741886,0.2489206202142068,0.23917929701510385,0.34157350472999526,0.16716753519498384,0.41489255565711725,0.3876752780372847,0.3739072179722903,0.33684411429497135,0.06882729315291479,0.31035334479461596,0.10242384102414637,0.2764051114466643,0.2647014870004732,0.03280391675194178
0.20275672290592595,0.17692594627539318,0.0887850032096616,0.346798489303902,0.4667623598898272,0.0836295078544234,0.6390735729971943,0.23748378820712415,0.459316683559442,0.637718481211939,0.5828172917697328,0.5204074899355571,0.37297388892664357,0.16717513181172844,0.047033791563340595,0.3056307037174256,0.3054988562118395,
0.029523866681978334,0.16612991770595276,0.09466791660239184,,0.1464533219086925,0.25563885548466125,0.2870857119683386,0.42422745717114013,0.44723632906094335,0.2166813445060029,0.7715078177051364,0.12303269034241511,0.7637545176933327,0.5020548450938036,0.6972677949439812,0.5302464865108301,0.5485473127752648,0.04431940402985423
0.029820195230594183,,0.20589653650919595,0.39509257674217224,0.3699732651472316,0.2273870805899302,0.37161020505290937,,0.7064327216341428,0.08137294954028963,0.6309136977562537,0.7140603462855021,0.32173352837562563,0.6239667019328555,0.5259946134575175,0.6226922636860284,0.2996485114097595,0.4912804037332535
0.16945193707942963,-0.004858627875166183,0.2098383451054927,0.035352605705459915,0.09380768670254097,,,0.5683578974322269,0.6712226192156474,0.7252390858909441,0.80931516442188,0.7718863677094103,0.46363571747238175,0.659088956458228,0.5943631927172343,0.561579026778841,0.5498734434445699,0.4789147911672625
,,,0.614168182015419,,0.27466630935668945,,,,0.06423673846504906,,0.498334562564668,,0.043490106239914894,,0.3704165376897999,,0.12788700087774318
0.220558808526108,,0.16693138454675147,0.18908736730302683,0.34679762997928254,0.1261429354259964,0.3809015801050273,0.21405327218893896,0.6467360157424011,0.6492399612235165,0.5773464882914906,0.5214744492377235,0.13516751761282547,0.3808534965404365,0.0675598114013027,0.3468443193974838,0.3388349685226659,0.015846070981692776
0.17149998820745027,0.056975382986450135,0.4584538058386029,0.3510197697296029,0.661547866353558,0.5959225067725549,0.7179679450200341,0.2787528343043976,0.5204325074499304,0.35663422524188615,0.2288126146251505,0.2686777685546895,0.23525056838989258,0.07364049276979161,0.16717847924213755,0.23922376138599297,0.20024688754762923,0.06764016579044396
,0.12804435938596725,0.04487455883845055,0.21780383820125135,0.16926746607780227,0.16125576299653707,0.686103283582565,0.20767236948013307,0.5569997794902564,0.7446913526895828,0.6656337957991978,0.600077748298645,0.4421676262167083,0.31916179815014667,0.03847144214124563,0.2100069100684642,0.03165734186768532,0.07994925111740746
0.04178689523688356,0.029719921863741346,0.09266029747786123,0.07849846184185212,0.18180121345413355,0.09547905609575155,0.34588057470868083,0.2823999534165613,0.6354586759737699,0.3407128425775425,0.7203340493937113,0.7165768695554523,0.3347899062584524,0.5721659741274264,0.7639068515882752,0.5732644587529429,0.645983368100944,0.6822060172907863
0.059268638379980774,0.22551353186851508,0.38968349086409576,0.05914387783293112,0.06761542652505062,0.3067464828491211,,0.26302143817444573,0.6633094462302467,0.41571443687592236,0.3289992938389539,0.34263272537984923,0.20528175105046298,0.21392576936967733,0.24717077918196106,0.187020648971624,0.11030178609506032,0.09573720086295649
0.1718335890909657,,0.22773490894139667,0.22359762062745797,0.2509281950303667,0.2558108549565077,0.3651166065164974,,0.21669732694804272,0.05623613772067157,0.5322987215973461,0.7564392515539436,0.1357100730785701,0.7407747805118561,0.06103912931629612,0.8000561859872606,0.7641854876709099,0.6905237031516744
0.05387951250339734,,0.18040583865833595,0.39339917915056444,0.07391453341517032,0.5459489366759551,0.06387261985545836,,0.6220532724612086,0.6180968663701609,0.1894173038335323,0.7037661529765158,0.6571393512214718,0.4478286976683498,0.5790150702790439,0.46152300089597703,0.5772820151978784,0.5868169944116931
0.07366415858268738,0.20121977320598342,0.19033843836900843,0.019553248141376406,0.06212898826739971,0.22847269210391322,,0.2941068559885025,0.5749677022298177,0.459145676329046,0.7410146369812654,0.6942231042784773,0.575956662690818,0.5478160261062154,0.48578547686338425,0.42676259170879016,0.09450200371523419,0.13764183540826957
