2021/04/15,2021/04/23,2021/05/01,2021/05/09,2021/05/17,2021/05/25,2021/06/02,2021/06/10,2021/06/18,2021/06/26,2021/07/04,2021/07/12,2021/07/20,2021/07/28,2021/08/05,2021/08/13,2021/08/21,2021/08/29
0.1929286039594335,,0.40772181763976617,0.543914751868608,0.7271328024121133,0.48609450784868885,0.9028966784378788,,0.8176237310829109,0.45396376130908883,,0.4402689069502574,0.3298784662690666,,0.27332019617580067,0.3964699035943862,0.5600102993653352,0.34625631403303875
0.2322506353523858,0.14208181211482418,0.1508494635867371,,0.27916918899861903,0.3417587900085279,0.4867991643680272,0.5765957281513241,0.7012863331229918,0.7402196536351549,0.7293126283654592,0.5843886160745192,0.24787285887097538,0.17349220378650165,0.30631964623519775,0.29889547208027867,0.2715786252804028,0.2542287182261642
0.11641437549513833,0.21833645129513926,0.2125043124845369,0.15716141072083267,0.15133525328291017,0.11864086538786314,0.19715952647332408,0.30269080155426475,0.4276635379553902,0.49820974145639446,0.36842356935130166,0.5866322325698073,0.34581217715181284,0.39713210198990884,0.41495205644751604,0.36414243046519357,0.2844835640135381,0.2385008089514606
0.20049638286968188,0.2523469369170883,0.23321215802366627,0.3471603893548494,0.39284869850835985,0.4011551217843618,,0.5943264463280995,0.48563862051593115,0.5051418684964032,0.5654104585532854,0.5640169048432931,0.1771164751719314,0.13850262374363095,0.29273475258062254,0.1141552758371231,0.12700845013917295,0.003458817794566495
,0.09161245828979753,0.24794832038280937,0.17772294397640342,0.23226104042248483,,0.6501643151746744,0.9403354669489162,0.9729131048259618,0.9951073993364596,0.8636451821265128,0.4974956137093877,0.42015379271254144,0.3232911823418873,0.295956444731762,0.2902020250733614,0.2909645434706763,0.3510326179599054
0.23287109063238817,,0.18492429878808714,0.18061679311454631,0.21283997128364596,0.26365108784364205,0.26758819010647905,,0.306574186433326,0.32286061989702397,0.8847930996868208,0.9384815107265316,0.6893937109029482,1.0,0.3693087966931096,0.7561318421963767,0.905254617545491,0.6435620608613065
0.16443956345341226,0.15707772501530964,0.22182911334117783,,0.33105946251342533,0.2585827894856758,0.5421662718023157,0.5770995290252976,0.8386599250917353,,0.6349161548844753,0.5259008415962891,0.36626059626438345,0.32622615303979835,0.2165770691014942,0.2792377115062648,0.2678140554196948,0.299062695663569
,0.15460717078384706,0.22011925344987238,0.17769217010451296,0.20110691839356157,,0.17756293117773925,0.20510015632545553,0.3772275929354631,0.22047914378629105,0.2245512279240219,0.5844270574044941,0.47743729995640455,0.5942784568515925,0.6000254148325501,0.5216436413696657,0.5842013568814065,0.42632814382020184
,0.19291627732051375,0.24535505460779375,0.2429760830974003,0.2559971964517967,,0.04024532111577718,0.32186206471367906,0.29743522576588943,0.5621806565419198,0.6274807047449231,0.13896020853298885,0.12680907075113218,0.11932339076840948,0.21423089669458098,0.14946637290416454,0.29120867992165217,0.19766296810500678
,0.03410236495820207,,0.1633413271800345,,0.4033469693476167,,0.7488573206221408,,0.8530706916383961,,0.823585520343382,,0.5339575785326321,,0.2789291388654052,,0.021105384973331105
0.2224090534837907,0.21826582595635005,0.19387266096541708,0.22482441509340056,0.18437567959788104,0.2595628295339261,0.2644362882819246,0.7092306457603671,0.7828684016874767,0.8190371838145231,0.9950985249944304,0.8131874423755502,0.9754130952134326,0.821381312881549,0.6429969836861715,0.6103849930224821,0.4202845657509976,0.31851574947819683
0.1528123325162043,,0.16550062081482028,,0.36802895375959116,,0.5127076149033034,,0.9201941392368466,,0.9981309987402986,,0.7551553765007459,,0.36072776278189206,,0.5919047332290334,
0.062028856382087605,0.25719484672406506,0.10010725217355086,0.13960938501706607,0.14159772058953765,0.12702314953775887,,0.43263456934361927,0.2606878456862539,0.49314033557121445,0.614230645681412,0.24402224407751588,0.5557876076387318,0.2836169739233087,0.21681144680959408,0.37758170781135514,0.2647005396886902,0.2509431736967927
0.18196513225116262,0.07738467260457796,0.09097042833384499,0.20395231937517405,0.46985140708524903,0.3774927214274136,,0.6387064471637646,0.5753541294578355,0.6548888798246139,0.3734952528317107,1.0,0.6802512993476538,0.9656402775124852,0.8098367601377946,0.8458839245568037,0.3601512701769531,0.5457289492997877
0.1738266229909561,0.06727287575471842,0.14942418585412107,0.15478839407850606,0.20903629048228414,,,0.45115235768993106,0.9353065841761369,0.5448022309569899,0.8533295594681346,0.5607436778855271,0.4549920698206768,0.4863032476902505,0.22751666511037108,0.26389832628161164,0.1230960628871898,0.19345802428590048
0.09520908154514167,0.14588605782015016,0.051758453555520195,0.11127545028487613,0.1349110902620618,0.40036043397352256,0.20926990998074332,0.3731219020490742,0.6463734352592262,0.6034851485077263,0.650938878807003,0.7217832059908383,0.9744954162827113,0.8329756098561262,0.35058342004742604,0.6944226294835507,0.7636720198171932,0.21617415610687968
,0.13966832876575058,0.28486481846976414,0.18262658032778498,0.24840028982950674,0.21687510455558284,0.2398402717518514,0.24847795532709793,0.4228741460234541,0.5728117979365038,0.5497740808318892,0.4620048745559824,0.540003310382357,0.5343419690479478,0.4561873676603845,0.3039238950644969,0.28219994411485694,0.24544727122164142
0.13037752064122515,0.17406198746373563,0.20813523000274484,0.2395616717634919,0.3456921842586774,0.11513793073628019,0.13899058905118786,0.34892186473974846,0.13449247524944052,0.14664622744190933,0.11480822647735917,0.19690318307877563,0.2712724615679971,0.3602518654202188,0.131202594137084,0.15813794933994574,0.24909975725991418,0.1423661752287099
0.05719799866709339,,0.12288514025750537,0.1533377358807752,0.27455891878220917,,0.3682880236390704,0.49696314184492374,0.5947495179396716,0.4120389201600685,0.34462933480940955,0.3768321047341757,0.28705012148990666,0.27037208538705804,0.34164980221096153,0.26670662589410055,0.2787602969519687,
0.08303175623047025,0.21201725131696272,0.1492992769474106,0.12281919979641881,0.14606507362654486,0.33792816835495565,0.17350199221030327,0.3817918736928629,0.13087586925879072,0.1698683648498297,0.2393652125104207,,0.283102653503297,0.381052467776538,,0.2946041373956464,0.12348286996749529,0.103408122291069
0.17788469937317916,,0.2782700645628122,0.3438519482281067,0.5188677739129465,0.8221030618387282,0.712882093952257,,0.7036779778629576,0.28756692321339744,0.6629829119605036,0.5489246885697113,0.5295388819741133,0.1321220508568484,0.2907751634535199,0.497842069488017,0.4082177919469274,0.4759249287574316
,0.25801301439893837,0.22708278688983305,0.20015131786757348,0.20466627617434838,,0.1663293723755192,0.1816228285304482,0.5716992471690673,0.5282503285028729,0.9332022330423865,0.6007142947990245,,0.3452461584643287,1.0,0.9781946217831928,0.42103543112069236,
0.16864724727113697,0.29070031164730037,0.25443133991883443,0.33653743140081915,0.30515735425438023,,0.4156389974435246,0.48968395374682894,0.3543786487093152,0.4551252431201879,0.3727451418640091,0.2691404500738557,0.27831023932791826,0.30242272709025925,0.33374832732160176,0.34089955058852045,0.31943849213570696,
0.13040556744218565,,0.23102968108547597,0.20537981422613866,0.2164283003736415,,0.1370184770090288,0.38915950805648036,0.1469894539882396,0.4827849995049565,0.2514098083960747,0.5478772507456526,0.48258974859431597,0.4159134174291835,0.3278959256723553,0.450731776547583,0.41189405624394604,0.17810519006980918
0.08149137317210552,0.004782315903166068,0.1666574056840365,0.2596488620155052,0.36757385863564823,,,0.9784610927022702,0.8929839735027751,0.6846202457332806,0.44402161079241687,0.3101771073249035,0.3144803354361424,0.1426080504901849,0.17673514072194507,0.14304604957701247,0.11101887352515839,0.12273054008628728
,0.22340724992836714,,0.39340672968211166,,0.8012803914172048,,0.8641573174526758,,0.6549744205712181,,0.29097937122542594,,0.16110340442211454,,0.15514899229397705,,0.004694911514414507
0.07858808523426648,0.14278668856763702,0.15213482567820025,0.1298709238238716,0.1356981475521626,0.09835310342244136,0.19058219086605754,0.35445999017668633,0.4052667692804155,0.39355218423132315,0.45090025231010755,0.28973088337071135,0.2828685717875173,0.5372542077066436,0.5225481978596919,0.5261689672520798,0.47358753578296203,0.20555567170467107
,0.39325940930287484,0.22790703563097775,0.5731700047544479,0.49734776969837247,0.3002488004919272,0.7446579052215581,0.43923051426823956,0.5920888323261698,0.43504776966377595,0.33383667689425145,0.2635343119566347,0.2714569128388484,0.4704949908156869,0.38785609519578,0.2756017839979799,0.2749118882200455,0.2832048153311839
0.22114174293839767,,0.20044256004001976,0.09284936294600914,0.1591523998389765,0.32632603803654164,0.35699410009115407,,0.6933466258659362,0.3837389127566849,0.7298021900477091,1.0,1.0,0.9548772014023247,0.23543441886456795,1.0,0.6355618275973208,0.5335496889779974
0.04517777186191001,0.0877348288566119,0.05382015051409665,0.21934025696411794,0.165247229734741,,,0.26402095578319945,0.38461897292232544,0.6235404556234582,0.7124877644898326,0.9421937519008801,0.8324289027706776,1.0,0.7490251573985013,0.7754694491201559,0.5800619051533088,0.23269909173421185
0.14788864086823508,0.13380313088954846,,,0.267513301495195,0.5875855127200807,0.2673301493172282,0.5723731723863237,0.21277980016975784,,0.9522005885568419,0.41231467157123886,1.0,0.9912984720655907,0.8877526897789889,0.6767141449166126,0.9011491154576512,0.2445107300892043
0.2356991939471229,0.21949975718611628,0.20590393906832805,,0.22051347573789498,0.3842929728373289,0.27526835599245775,0.03419166657987123,0.25225706488645794,0.6661806350890647,0.44708557042077957,0.5401033037528351,0.6424903996556688,0.7092072773462684,0.6814532950970894,0.6193674933344774,0.38114433550285765,0.240013922841039
,0.1291633375668313,0.21461769194642,0.27105392152436814,0.208586736339001,0.41989911629722015,0.33375048038091226,0.623111492352861,0.5127245392469737,,0.3878493770255836,,0.29600770198056425,,0.2611763503371004,,0.3701975137595283,
0.2857881228958962,0.1675374320422285,0.2388189525340324,,0.4670481746697125,0.8730339169992558,0.6649264674024316,0.22155508718167102,0.9680512906038217,,0.920736201462569,0.6740441700946779,0.573628328768516,0.6473239497120057,0.5725171866427748,0.5015399775670645,0.22340155989736915,0.4107934060464721
0.08162860731525329,0.09293319094782738,0.08875864675230735,0.24973839731804012,0.4871283963041266,0.5765759201020875,,0.8116081820293434,0.8260323969058471,0.2634714314608624,0.8926959206827381,0.803402342456125,0.5990763609574031,0.37000127660041493,0.26677881047912766,0.23944360339976783,0.3600568947306751,0.28867339804990355
0.03771248788408496,,0.21334972373119315,0.08407862428016101,0.09986859204128427,,0.3538889108722119,0.6999954658750721,0.3697147442930741,0.697586793717123,0.6233548263063856,0.4580734974879243,0.6225453805001565,0.5655593812363844,0.2982618890705743,0.5068873620281985,0.4593698076150497,
0.23024900066978057,0.2052660465694516,0.2099466391069572,,0.14245457508173437,,0.24022949504465443,,0.18552033171950272,,0.18537565937459483,0.14634317758070578,0.1815206420384694,,0.3108495439331364,0.24693220066403979,0.15055064464149887,0.12994938109480544
0.13737094051068557,,0.21902704069708473,0.38093635602530757,0.272451837887013,,0.14270681072779923,0.38219100147991464,0.2674291598111425,0.38945573994801813,0.34458730512986346,0.37797845077501213,0.5916256363896322,0.15428233463223515,0.3627011641148913,0.13767936986729334,0.13935948021663644,
0.27614524021573267,,0.1944250964905924,,0.35385644724824894,,0.23654266776035093,,0.8996646646056184,,0.5008847503359973,,0.451558305611958,,0.3926596789748757,,0.4442471152057445,
0.06978119031165121,0.0034293553110288236,0.2122733805823869,0.13770481265378848,0.13079844880289146,0.21693523788373908,0.5724687374317016,0.3762405637689182,0.6189045170258224,0.564837278584048,0.5095993757043978,0.39291050948998935,0.14995749718140192,0.25476677756226324,0.20115611108581818,0.21378062233149034,0.2244794750050387,0.22428798836964262
0.12082253023465735,0.17857219299070598,0.2525020516451724,0.22987320245685058,0.38495153874192584,0.5683753800264272,,1.0,0.8183090036853438,0.6046364650439444,0.3609952677523441,0.26757877952194475,0.274537912945257,0.2118669504324818,0.17443230990362452,0.2942441040189625,0.1768354853119033,0.137703870785747
0.09409882416832688,0.1968957032238727,0.21374780106544072,0.12387713704160369,0.17875694359133948,0.15530434237543894,0.40409385048260443,0.5170171182801607,0.3966925038706937,0.31071662503259423,0.29105390556616134,0.3065816493973799,0.2833452136456111,0.22823657794461558,0.34271346834366206,0.31065055652349255,0.21669606899055827,0.20727435040255113
0.11179213654918886,0.1730107191358233,0.036000208465000245,0.24779178810032615,0.37714810477671573,0.2629012780421131,0.5336337788019798,0.442851809399451,0.3071221948400581,0.6305296566957096,0.5488001870017728,0.4666928277539188,0.24798001988048965,0.26344196116853397,0.26491230978345914,0.27547918260613846,0.27819222875127964,
0.18285014990189283,0.10070752858723611,0.04981691506090513,,0.29477580710387896,0.18150950124803217,0.26407015986893984,0.40441139517143776,0.3104721107808204,0.525118551276106,0.7714676209426279,0.43146757819368936,0.9668080169272196,0.380679366854421,0.7597503795267226,0.6455022555106065,0.6459191495213535,0.23197279805495571
0.40610154854810987,,0.29021393758652264,0.3383947818092826,0.4012748807174198,0.49345844790446486,0.6867299877158505,,0.7355411549216951,0.38908223259482194,0.8583447004883744,0.7176977786628922,0.5414042609693652,0.6195546176790911,0.6631274967384381,0.6304408808827905,0.24665526467457619,0.5718017938500359
0.12632033920390218,-0.002937639142819088,0.19459606146272074,0.2327005018995382,0.35980847876766053,,,0.6036515541813017,0.713599035098791,0.970208546916592,1.0,1.0,0.8156718651848894,0.731755194636747,0.607473436478543,0.5842429917503059,0.572304599161483,0.40006659819453705
,,,0.5185597021775838,,0.4515669434225728,,,,0.38927695959907527,,0.43932783970795186,,0.2826720601252348,,0.31459684465795046,,0.36969106132456475
0.12274931061516862,,0.19262176336934753,0.1037498611843367,0.24402095197707413,0.4165838887344093,0.4871994937108872,0.5825846206953669,0.7641061992116587,0.615422067921584,0.5293251477129385,0.46293338463082384,0.3498534256226424,0.2597393243103269,0.31089749810354167,0.3661014192411044,0.289981582582256,0.15929682586295474
0.19816648770186457,0.23973932575266946,0.3524442967165622,0.4580324553662231,0.65395623010531,0.6426731144921282,0.6580597288431728,0.5636962762088233,0.4274143108416384,0.2989650822136863,0.1274829656576659,0.25849419560034553,0.24508829187243653,0.318182265046513,0.2729294785957932,0.18435953954273201,0.22185298097618442,0.2636256660480333
,0.13562012176831587,0.2606154184204958,0.16351157696661023,0.3169317311332869,0.40718301297447024,0.8570909022099363,0.5290577306313956,0.8699077205999997,0.8808015488456657,0.6982389071633109,0.5827831852485142,0.3507317543507567,0.2216800953741196,0.2282062224936644,0.13774851089082538,0.1428285408597977,0.05714527932796399
0.04217977318322692,0.2842078547326427,0.041884701040379516,0.21314893320499945,0.1113523883906031,0.2990453980397512,0.2129628825617092,0.49792456095742865,0.5605508461545188,0.5850835794643436,0.7559322403614328,0.697325158154226,0.5923679624381635,0.4589518297293342,0.880685514411996,0.6262937644149775,0.7278436142149761,0.7246703176789764
0.10988944341770919,0.1899213802165831,0.2745165540361023,0.27112092156140194,0.3028097485578832,0.4862384114771104,,0.6002141610955006,0.6006742478636407,0.3721497446587902,0.2247451545693587,0.28326894391564394,0.31029410239726457,0.1728823155705464,0.2333072206839445,0.22927823298976166,0.09674223307914324,0.052603799754962086
0.23198016590222137,,0.17871918786706142,0.18270357793765246,0.23544091586601426,0.3028940301195761,0.3530051499641322,,0.22853426679677893,0.36598562080249114,0.5452587094253531,0.9227235890942679,0.46727295812230096,0.9382247389229753,0.38485925586693653,1.0,0.9170141231743323,0.838474281580873
0.2073547306410376,,0.2661766619219231,0.33314140414841953,0.38062847857994475,0.5718190275387016,0.3285794650103023,,0.6307422160954126,0.7207448061976717,0.49466107593558556,0.7041741732935688,0.6928416829273072,0.31853436234930543,0.7015308205467402,0.26409532388848894,0.6188015002313493,0.5359401608012087
0.065320351408752,0.18463581809530874,0.133732091235939,0.19805766273108907,0.3109081151994803,0.39552837970009547,,0.12383410504717152,0.5842741304680703,0.36790430284890346,0.8531510885931403,0.8348404117465694,0.7246100498968435,0.5480310389559253,0.42900656255921404,0.37573769120962364,0.26355449400841896,0.2956794232332913
0.2160753497012881,0.12448039294134962,0.20508760091914183,,0.21704336885760436,0.23637915792879244,,0.5329713001715557,0.7908944850516724,1.0,1.0,0.5048383971444392,0.27134548247548335,0.8456169754904378,0.7550877411392228,0.5689558265848248,0.24169669208873246,0.38059430588418985
